Wave,Transmittance,Std.Dev.
190,0.097550968717091,0.018241109953405
191,0.088434728838868,0.013290288349512
192,0.078669054107126,0.013572136992415
193,0.075194138271942,0.012233414513985
194,0.080366238658133,0.019915358762808
195,0.050276384666186,0.010268182663989
196,0.072705937944403,0.009075051155572
197,0.082182920479849,0.00860254113854
198,0.090295491272641,0.011663986070691
199,0.075892350163594,0.013834206398807
200,0.074456719272829,0.012148104105234
201,0.065412028253635,0.014800677195675
202,0.050527680003572,0.012094257465731
203,0.049679312287533,0.007910718869
204,0.074418715057592,0.009647258321206
205,0.064387230284781,0.012731584609073
206,0.044641991143913,0.005339430664366
207,0.045775599508978,0.005433739047212
208,0.044157576107675,0.009465491506591
209,0.034578598910075,0.007631394493255
210,0.032271496365014,0.003635834748133
211,0.039980666779198,0.002527448774861
212,0.05172633862548,0.006066132925624
213,0.039277933984138,0.008329150752607
214,0.050821450730865,0.006213326666575
215,0.063107748132323,0.004350370491787
216,0.068176972901593,0.007236207963717
217,0.062072553090883,0.004005867482237
218,0.063885918031392,0.003244932962181
219,0.074087472267142,0.007243865637198
220,0.071005835287947,0.010308599701858
221,0.085813874410627,0.008061243982841
222,0.07260933038483,0.007410851742734
223,0.071115455633271,0.011194662457896
224,0.072666912492672,0.011834954245244
225,0.058509670139103,0.007582752023011
226,0.079923006755258,0.006036402465302
227,0.072035617468758,0.006152198428024
228,0.073187291092843,0.004859702094213
229,0.068446008877824,0.00699926204884
230,0.076045742632066,0.008155181067878
231,0.054807333431189,0.008905797961811
232,0.041272580292969,0.003779648878873
233,0.052148722204904,0.004839922853737
234,0.051728894389553,0.006107830847141
235,0.045512095394692,0.003788715420188
236,0.057535747954032,0.004054044462389
237,0.05894471469949,0.003618661944759
238,0.052515016745048,0.00466804796099
239,0.047298525580194,0.004736813431057
240,0.049792623860543,0.005564820989455
241,0.058243419960798,0.00647609384132
242,0.068418058469281,0.007639237115173
243,0.068268657580629,0.005443525969013
244,0.07741802820242,0.005751184148543
245,0.086621632004997,0.004287350452048
246,0.104346965533681,0.006491050075496
247,0.118093903480482,0.007348297198445
248,0.111064712204337,0.006221036086308
249,0.133479145521151,0.006514958117638
250,0.197194669980249,0.006878302593708
251,0.345915097100806,0.009222916064257
252,0.696482630001838,0.009050315050834
253,1.32596739337702,0.01264914776326
254,2.28160575913127,0.013521270396604
255,3.47735696596378,0.010291811817984
256,4.77807128195679,0.008084449664641
257,6.17176761106725,0.009983022122126
258,7.58611924042692,0.008428336195172
259,9.0173432540579,0.010662460409701
260,10.4563036174676,0.009656146804418
261,11.8877707656191,0.010532789325289
262,13.2826380977474,0.008163374546124
263,14.7657575619141,0.007003513198251
264,16.2927953192048,0.00758198471562
265,17.820066831507,0.010821505540725
266,19.4166859391895,0.011393687828741
267,20.971086961877,0.014005183448
268,22.4830279914868,0.009722672957906
269,24.0406210369719,0.007391143774538
270,25.6666102006347,0.012976178365468
271,27.3292595259567,0.013868792995701
272,28.9118433929231,0.012324194133738
273,30.4349567054255,0.00982439461663
274,31.9520319468202,0.008728157405993
275,33.3967748573181,0.011080854695812
276,34.8403722503731,0.015439542967104
277,36.2056524890428,0.012657968287296
278,37.536958129488,0.01577026984805
279,38.8136929845563,0.013760090022211
280,40.0386969193137,0.010461565152812
281,41.1554700743602,0.01404639385224
282,42.2862570495647,0.016778377552991
283,43.3131774513611,0.014867029994423
284,44.3065732828371,0.016741838247735
285,45.2726199958751,0.019558725432889
286,46.1848736321528,0.022533544158933
287,47.1123021836718,0.015125270978804
288,48.0249121875825,0.015581855396751
289,48.9392926734035,0.013246755626057
290,49.7761708443286,0.014971896824478
291,50.5706931911173,0.016655870433778
292,51.3775027515699,0.0200747932176
293,52.1359554315657,0.021156726224049
294,52.8507398322607,0.02223733293743
295,53.5846776802792,0.022979223825548
296,54.2547719701234,0.024219512854791
297,54.9011078401509,0.027198108965972
298,55.5568514432215,0.018393023189867
299,56.1749524096469,0.024801510471071
300,56.740341441604,0.020068247467552
301,57.3547930956176,0.017460721465152
302,57.8758556894562,0.019500840270105
303,58.4665159962319,0.017562368884212
304,59.0176331660779,0.025350862983179
305,59.6159531071102,0.018869903835134
306,60.1668058928391,0.019655009179754
307,60.7293493623149,0.018004124209171
308,61.3137782380398,0.022637131594763
309,61.8370550447534,0.019394072410183
310,62.3582930245417,0.020019953091971
311,62.8648713986947,0.013814948927071
312,63.3639456343999,0.013916626650882
313,63.8979137922783,0.019754961625822
314,64.3783940807679,0.017435802271544
315,64.8614903197548,0.013071821204663
316,65.3228890173178,0.016087760282457
317,65.8036796281827,0.017984512612062
318,66.2991454605966,0.018072489444387
319,66.7451902458374,0.016821698871648
320,67.2564582589453,0.017507909461362
321,67.7086462499199,0.020795895843139
322,68.1986095626441,0.019880679148821
323,68.6884228872825,0.020200499943727
324,69.1515291835404,0.017591788780286
325,69.5711466097225,0.017765336234451
326,70.0430497469619,0.015577637225214
327,70.4590251712208,0.017211749212356
328,70.8833856171028,0.019495000694846
329,71.2803209412424,0.019171353051224
330,71.6822336283108,0.017595601773111
331,72.0607731453237,0.018069113066473
332,72.4137173886708,0.01734752286692
333,72.7633569921569,0.015312024592173
334,73.0818589161964,0.014981629640525
335,73.4269846441224,0.017740376611666
336,73.7364084408075,0.018401149798365
337,74.0390878323865,0.017566182029469
338,74.3354189026418,0.017891855514637
339,74.6582609384627,0.020512574945179
340,74.9046635663157,0.0235838695525
341,75.1894324983061,0.018819246516603
342,75.4894559294435,0.021310122436736
343,75.7608914121759,0.025894687308718
344,76.0304645743963,0.019304608673568
345,76.3008293841248,0.021139235856597
346,76.5600500548029,0.026782226627005
347,76.8414937165391,0.02402421250478
348,77.1097472560276,0.033488151116164
349,77.3984802674084,0.027660790954384
350,77.6166767184727,0.022969558881949
351,77.8854985159066,0.015720349009175
352,78.1417801689805,0.020124698078203
353,78.3358347995184,0.03014407886248
354,78.6680176100221,0.030555472382851
355,78.9585107924052,0.029927596676227
356,79.2129307069973,0.039370781444716
357,79.4518558283143,0.034177347716314
358,79.7580277858537,0.032469824997849
359,80.1605530410058,0.033823542331754
360,80.5629868300846,0.046112015569236
361,81.1903500025831,0.039705646446986
362,81.481299943016,0.036328610664539
363,81.2006021643954,0.033155061599048
364,81.3009633540288,0.030503581276833
365,81.6296751564626,0.040142828690507
366,81.5407250712739,0.032124571295255
367,81.7602749248283,0.03858954925444
368,82.3784177271021,0.027433060184866
369,83.009162806741,0.021757225920839
370,83.3842308588866,0.022477930740936
371,83.4995750268475,0.033714958228511
372,83.9161920041269,0.03638725542044
373,84.1428769242797,0.038163092312258
374,84.4242903347178,0.034207098759201
375,84.6593189357185,0.036359476304048
376,84.8650863228211,0.028965119273954
377,85.1889382408107,0.041328009325477
378,85.5061395382535,0.040566654611311
379,85.9072029653636,0.029740772050099
380,86.189785344386,0.033314500650381
381,86.0628816760346,0.034997798858339
382,86.418721642185,0.032655034749407
383,86.6087935215938,0.035145774503677
384,86.7027962138423,0.033092093444046
385,86.8841436673383,0.023078530211315
386,87.0839396962868,0.019735077770238
387,87.4093486920848,0.018638307711859
388,87.7770200127264,0.022961246295932
389,88.0636257415686,0.037172310742125
390,87.9799318465618,0.028149077397034
391,88.1191433940184,0.029850193274109
392,88.2817383650197,0.029120868328281
393,88.7746395340541,0.022404303294509
394,88.7824375435178,0.019838913851562
395,89.1060727105804,0.027111345523288
396,88.9414712309835,0.030472433225403
397,89.107148899188,0.025934454892265
398,89.3886752885577,0.021046558870155
399,89.7446672674052,0.028611401200073
400,89.6494336293688,0.027116356126267
401,89.7473277757961,0.023616444900194
402,89.7727543895273,0.025242320728007
403,89.8607189771739,0.025590911197167
404,89.9464983067269,0.026420535570302
405,90.2175012663415,0.025504701030906
406,90.5193304680148,0.023558149321158
407,90.3753347910458,0.028840472393232
408,90.3125450779449,0.030465019119847
409,90.515056952191,0.04039938135617
410,90.5872368616331,0.037781564585551
411,90.6019582847221,0.02694490797334
412,90.7344591741975,0.029299896647926
413,91.2131089356896,0.03059358726888
414,91.176762391863,0.029577207521493
415,91.3458015430519,0.034112891058802
416,91.4316934485744,0.032189401011719
417,91.4031876524769,0.028139322790136
418,91.4486606236584,0.042238695815031
419,91.5429912276915,0.031259856714638
420,91.7715350961736,0.026780527147669
421,92.0954484128879,0.024630228482365
422,92.1979368646036,0.023218431518338
423,92.8035485656651,0.022208774517052
424,92.4959308299568,0.032726466086566
425,92.9107014043019,0.036052280188081
426,92.631710088044,0.030588244184938
427,92.4962355004369,0.030818490142821
428,92.7042546720805,0.025588855222096
429,92.2035046538156,0.031907684304538
430,92.9963289562272,0.040641809620283
431,92.8624622270476,0.03314721402865
432,92.6900058125903,0.039490857784232
433,93.0745751094745,0.028763731433111
434,93.5163743910776,0.032013516377598
435,92.8803067830703,0.044147232520367
436,93.4061642176733,0.047189161480026
437,93.1335585674524,0.045687600950031
438,93.0751882634141,0.039589599982148
439,93.2902453049274,0.035537917005542
440,92.5648118799517,0.041362218605693
441,93.2355643660891,0.032447501577448
442,93.4086255954856,0.019321917978734
443,93.2978253428366,0.018973276788363
444,93.4758257443684,0.044147743601301
445,93.5832410539074,0.037162733808169
446,93.519660114839,0.040234055485289
447,93.7108413124287,0.034090181826726
448,93.5498531050977,0.029486560496294
449,93.7431545244559,0.02430363018881
450,93.9528432254177,0.033516111468316
451,94.0623558223368,0.045396584056066
452,94.1773728612473,0.042969809762535
453,94.4427675134376,0.047621725760507
454,94.3585017401712,0.045592275152263
455,94.9192999449119,0.036402175663493
456,94.9686075857507,0.04431626957725
457,95.0220096306104,0.044409869834891
458,95.4048358832257,0.041854090561796
459,95.1788428572034,0.034249371151666
460,95.410283065526,0.041686241534063
461,95.6292655463425,0.054490068405594
462,95.2874827900028,0.057227190951249
463,95.7131949021533,0.052401424300877
