Wave,Transmittance,Std.Dev.
190,0.115530447859358,0.014848358604154
191,0.11768100469297,0.014465403873587
192,0.097184709840621,0.01266680706769
193,0.083878700840136,0.007075119292973
194,0.091683612622764,0.009049260481137
195,0.068785326621673,0.013386720237308
196,0.07559960651456,0.015072593149247
197,0.077005512616545,0.008495238841386
198,0.122284750843267,0.019029255137566
199,0.088516425658362,0.016784660991753
200,0.078385564049281,0.011231944435909
201,0.077601423862187,0.011825884817368
202,0.04887834336915,0.009210719236583
203,0.041093655563037,0.004915355693159
204,0.081809932453993,0.010711977489414
205,0.068721538936157,0.009981154045224
206,0.040435461967776,0.009061424926947
207,0.033269668484016,0.004650920912678
208,0.051246459687965,0.005534518769777
209,0.046102089314417,0.004950390691453
210,0.039548438874806,0.004497970143893
211,0.038574971892303,0.006385736256677
212,0.04134415023716,0.005550267071832
213,0.033503797283706,0.00578627356424
214,0.041928330706648,0.004663923101099
215,0.049576164309101,0.006594412957834
216,0.064013848433038,0.005893966160656
217,0.062595844862476,0.007268456753313
218,0.048053499996791,0.007558759954606
219,0.059605873762909,0.009946769263119
220,0.066283060007645,0.007912747390713
221,0.063307757226666,0.006289146449054
222,0.061706021902154,0.005485911760661
223,0.072200871927705,0.010368002585092
224,0.059731988142829,0.00916788290039
225,0.053780716405092,0.004216077941178
226,0.083093328207076,0.006282625585975
227,0.069475805626046,0.005969843290622
228,0.065141470096511,0.004528777018468
229,0.050159659085326,0.005463039140343
230,0.053232017223342,0.006400651977804
231,0.050736761438466,0.006495483553671
232,0.043037614417626,0.003808274909658
233,0.041812343734512,0.004550509693758
234,0.049386829327887,0.008656190884946
235,0.033967311382747,0.003812764936054
236,0.056370378264804,0.005324200926838
237,0.059731791393486,0.003989416812855
238,0.04524618335886,0.002100996735052
239,0.056311796703123,0.004577977742685
240,0.054619305332954,0.003654930943938
241,0.060599465801625,0.004591748545685
242,0.066956212976122,0.002956636970961
243,0.070966631513087,0.002609490382012
244,0.08636645629324,0.003917641475148
245,0.095909281535009,0.005393201264455
246,0.091586019776093,0.006492176477707
247,0.105533951687003,0.007830184882668
248,0.126124391429648,0.00826465260039
249,0.148609693412196,0.005927335153485
250,0.183484505487412,0.006759254496942
251,0.337689258336936,0.007670514952485
252,0.686055142502256,0.006150143885364
253,1.31918884017357,0.007940886233174
254,2.27090406488565,0.013045185888315
255,3.47447939100424,0.012715702753771
256,4.79780586719771,0.009822686801206
257,6.14577424248642,0.007262190911182
258,7.57065097237066,0.010150270868671
259,9.00913933667588,0.011566457202388
260,10.4233260910263,0.01281541164498
261,11.8702153793489,0.010951938982545
262,13.2832652151133,0.009262504332306
263,14.7502344554045,0.011330488383581
264,16.2837460967597,0.015735032144587
265,17.805339957626,0.009623924022848
266,19.366013649343,0.012742524696848
267,20.9332214201992,0.011160759437989
268,22.4672595381035,0.009819023486981
269,23.9844641101454,0.013410775784904
270,25.6250489321653,0.015626987032476
271,27.2881517227756,0.013178590443039
272,28.8800851106211,0.014655242375884
273,30.3940826156762,0.018522797215755
274,31.9052317933459,0.014615448382918
275,33.3182505669316,0.011433981102324
276,34.7827722387083,0.012703452173527
277,36.1796240991539,0.014696270489458
278,37.5140089449353,0.016468932949608
279,38.7788489016904,0.014805238083182
280,39.9882616984826,0.012761914191755
281,41.106020059861,0.014818650227939
282,42.2273802588473,0.020215509159684
283,43.26944797014,0.018867333167679
284,44.2556693867556,0.018498769008343
285,45.2422092602004,0.024151194894627
286,46.1523805617454,0.024106047166294
287,47.0417989048634,0.024586232666684
288,47.9893330669917,0.022600137437441
289,48.9014253585538,0.022585266425862
290,49.7337788365977,0.02450763879702
