Transmittance,Std.Dev.
0.10001054095358901,0.016146796575853
0.06012117530677,0.008176594582390999
0.09085927248338399,0.017454274160602003
0.07513174879711,0.009658953669908002
0.100395275518051,0.012888563056972
0.062878746552043,0.00855455117096
0.07278692868962401,0.010927042272624001
0.075324779011613,0.009305317649033001
0.090206704913123,0.00888339252834
0.056613021731552,0.006749208341080999
0.073971971229304,0.007727183433827
0.083568087360018,0.011888914634961001
0.044895527951697,0.010741645129652
0.044644785088460995,0.006008791641125001
0.08427870051775599,0.009889113999895999
0.05385818535315401,0.006701606231648001
0.045985107552458,0.005787217613465
0.04708287852187901,0.004454627283974
0.052398904171057,0.006909743360350999
0.044260966108757994,0.004480743715608
0.041020087102272,0.002079813650236
0.04215395739049,0.002007721097889
0.057089096921848,0.0042445206238649995
0.043608264752316,0.005618066882606
0.044658806467802,0.004698085581463
0.050976923170278,0.002811153773626
0.060671566797787006,0.00415382436711
0.069823218328778,0.004044231973103
0.06505762808054799,0.007275066898485999
0.050397753122535006,0.009640980294668002
0.069464745685224,0.009532981419399
0.07146204364291299,0.010342113917788
0.071701203824048,0.006965328982413001
0.050081076168279004,0.005976330753113001
0.058505430375625,0.009231471486806
0.0669018338826,0.006713948126153
0.088241037296157,0.007232655196529001
0.060240640887893,0.006768506415936999
0.07520066079605,0.007045887447941999
0.073816520864108,0.0038029717862030003
0.073510877077519,0.00792891658937
0.05249155465676901,0.008322615076447
0.039266464268933,0.003098051297088
0.059089409148470995,0.003985532060966
0.06095520759282799,0.003677759872309
0.048808626848797006,0.003739225595734
0.05929035188444099,0.004497373584297
0.061040598336988,0.005922464756476999
0.056288059757281,0.003713659307527
0.054251734012308,0.0037795819438129997
0.060498482342777,0.0047303776340320005
0.06728112693684099,0.005468443083125999
0.090758172460054,0.006794876473288001
0.08376246508598899,0.007452918844199
0.082278713909139,0.004657715096852999
0.094520673976229,0.003932814605992
0.10054518964625099,0.0057115130894799995
0.12297924686763902,0.005628320495772
0.13837328335089003,0.007827376531733
0.159507008438802,0.005961883542738001
0.225312903497181,0.004047447828471
0.434970856053864,0.005105104827515
0.928553253646193,0.006722052220252
1.80342180648775,0.0055937919579250005
3.05822098783343,0.007659879768303999
4.6173566896563205,0.013318617034515
6.2135899589082895,0.012288436718021002
7.8509077130502405,0.015484802589932
9.4954740481455,0.019294892154935003
11.1061175872922,0.019756231094605
12.646315048818199,0.020733201621963
14.187504539260399,0.018691496958078
15.6685834714129,0.020569224791989
17.195903347363302,0.018842280627015002
18.7638772084765,0.019733185462897998
20.3324796247406,0.021290510363474
21.948961401048603,0.021739845964756
23.577929502050498,0.024114554684525003
25.0891842996374,0.030014717870528
26.621434681685,0.0289779384411
28.3389345521874,0.036173952173816006
30.026896864517603,0.040170893448651
31.688222904775802,0.040827653370139
33.2502043811453,0.044726950382212007
34.7996181189531,0.042936317443689
36.2775163521631,0.044421622026789
37.7726560929336,0.046713023918987
39.215064209839895,0.042948895178656
40.5714990136861,0.042397125868759
41.9064695207329,0.043460629914084996
43.177048609201705,0.049962139578662
44.3265716140956,0.05108203540288599
45.4962075891411,0.052636643430095
46.57545440209889,0.053658059423567
47.5528417619526,0.060538862988915
48.554364615485404,0.054925607939336
49.522849096087796,0.044530957170474006
50.443757178088205,0.053633860518635
51.3677446883311,0.067566666197532
52.2534359426787,0.063461721417681
53.0767179938606,0.056559326122414
53.8599594033491,0.067091796132732
54.60641336690821,0.07315796454008999
55.3145439839408,0.05908199337167801
56.061210597486,0.06629629011791599
56.696251229009896,0.075710875900241
57.333386216610606,0.073311031839588
57.9931518616152,0.07082020386236901
58.5346652909179,0.073546658562357
59.13419172090921,0.05999411121445201
59.657073537404095,0.057002554652568
60.2378630004784,0.070240119826672
60.735350704294994,0.072590396487642
61.2590715297216,0.068856265031658
61.7404488215945,0.068248909787435
62.2616928099057,0.066095177411107
62.805539637696704,0.07457249013691701
63.29545528183821,0.07236748007917
63.81111813930511,0.076427007668233
64.3202467812137,0.076735815652448
64.7774396731812,0.072645157383973
65.2724163813163,0.063748121531555
65.7457608849447,0.067979525853327
66.21955697726659,0.075415186907184
66.7032120499008,0.070818646520353
67.1020785964644,0.07089016227301201
67.5438837892835,0.073991672317798
68.0210777726525,0.07834208167142999
68.471113865359,0.075380225009298
68.9104314940488,0.075023747088751
69.3845566150936,0.076188651246541
69.8304250198823,0.080100196490449
70.3122695664267,0.07617156947939399
70.7539997364171,0.07619778880086901
71.20632276126709,0.074874265183836
71.6094693002015,0.081553573568198
72.0821386342638,0.081967263694507
72.48443382304991,0.079894968796134
72.90105963507041,0.078549203155914
73.32925797317701,0.085514991983514
73.6757947102204,0.07978783398382
74.0795822278624,0.079577314496464
74.4424960687915,0.081308612438617
74.7809091801272,0.07845583123322501
75.1148399396267,0.08268644292020301
75.42201828042559,0.08594152817112599
75.75648287924508,0.084589459231773
76.0458261271533,0.077014201857075
76.3349334758484,0.082346086421078
76.62076524161542,0.08282139711831402
76.86402347309121,0.078365151384953
77.17877870570271,0.075434335413721
77.4323098141639,0.079366768878317
77.68104438920591,0.081809229444732
77.94675134113979,0.083518473556537
78.1983404583173,0.086034162361112
78.4193945261676,0.08215770244820099
78.6728547133491,0.082397169748715
78.9320738118177,0.076450126667257
79.22006277153041,0.08487995053573
79.4122610932887,0.081804621310563
79.7177553081319,0.08555802127274999
79.86975896706491,0.07924867075445
80.1465602063987,0.07061068703233299
80.4290892224158,0.084440702997167
80.6282929175211,0.096716962754393
80.8859617462003,0.09519307155015899
81.0920841205677,0.086034855404494
81.37446169563609,0.084093672240586
81.73245115903059,0.084368990563263
82.0730896469635,0.093409051912161
82.4373204585058,0.09340071347625499
82.6533854534179,0.08642598225674801
82.746183964664,0.08100154092665202
82.9169797576878,0.080998645794459
83.20443297592949,0.082059356785152
83.1345757552754,0.08953687782168199
83.30910021046371,0.087952771984232
83.72200907987909,0.08421374830592598
84.25853041411399,0.105065347035753
84.6331104199924,0.105827878046902
84.68748819462401,0.09158323290275501
85.0078622857069,0.089989726579917
85.2692281288328,0.08373475085853001
85.46784419462149,0.087771764875915
85.7136828213924,0.086505911501553
85.85430432931591,0.08655918371144
86.0861302020222,0.096500485989014
86.3328941455061,0.08874927106052699
86.7170767958,0.074187955328734
86.9786362143037,0.08682483616069502
86.8650667315617,0.090091426503379
87.1674511892717,0.08066438402094502
87.429889071425,0.073761654699915
87.4276812290752,0.084352389352031
87.66067559004809,0.10265624746082
87.76169764684009,0.088782265789089
87.9436183888616,0.07133935105118598
88.24878843372879,0.082824823477433
88.7708382527816,0.090625340473956
88.6621320696176,0.09149404223392
88.6570701540567,0.079430868945222
88.7292297417351,0.080497794512501
89.11380199002551,0.080742419235345
89.2973489569725,0.079381137683619
89.5869515220806,0.078572053648888
89.4213635565843,0.078734971236212
89.5082958937976,0.078542428666352
89.60957780492491,0.078040133142768
90.1033630677835,0.080433208804258
90.0915912001321,0.08354857073499
90.1319582934626,0.077948198332415
90.18442294883091,0.085755471516078
90.2445473452679,0.08726659836446
90.2224541542512,0.07901027896418901
90.3969691568541,0.07625867998943099
90.83024705448679,0.079899838880804
90.84580592503359,0.08665483468317199
90.5911159234262,0.09233118887665899
90.85647925536041,0.09283519734020801
90.9147557974392,0.082768069254388
90.8493968120911,0.07397463919230901
90.9392151329595,0.07480433475645099
91.30489080987742,0.082011236935983
91.5386693837323,0.081276185170975
91.5818970066658,0.08070348543797999
91.65734288249729,0.08716349296650899
91.66197225195191,0.08277366515097
91.73295163011039,0.09437789279747401
91.81346137253028,0.079933035209763
91.86559356040578,0.079217678874772
91.97630866233169,0.082787939150735
92.1863974266987,0.080247501701792
92.8042618292821,0.080766838414348
92.6069988900382,0.083840408974027
92.9682540240885,0.078849678913434
92.9612110985869,0.078748513037187
92.2405643247002,0.08702314072920499
92.850839617551,0.09014731082616902
92.15684685698021,0.079561539149778
92.7317408013772,0.087761004400087
92.9889776093573,0.08553448818123899
92.89448290244958,0.08215445556294501
